instrument_token,tradingsymbol,name,expiry,strike,instrument_type,lot_size,tick_size
10879490,NIFTY2621024950CE,NIFTY,2026-02-10,24950.0,CE,65,0.05
10879746,NIFTY2621024950PE,NIFTY,2026-02-10,24950.0,PE,65,0.05
10878466,NIFTY2621024900CE,NIFTY,2026-02-10,24900.0,CE,65,0.05
10879234,NIFTY2621024900PE,NIFTY,2026-02-10,24900.0,PE,65,0.05
10877954,NIFTY2621024850CE,NIFTY,2026-02-10,24850.0,CE,65,0.05
10878210,NIFTY2621024850PE,NIFTY,2026-02-10,24850.0,PE,65,0.05
10877442,NIFTY2621024800CE,NIFTY,2026-02-10,24800.0,CE,65,0.05
10877698,NIFTY2621024800PE,NIFTY,2026-02-10,24800.0,PE,65,0.05
10876930,NIFTY2621024750CE,NIFTY,2026-02-10,24750.0,CE,65,0.05
10877186,NIFTY2621024750PE,NIFTY,2026-02-10,24750.0,PE,65,0.05
10875906,NIFTY2621024700CE,NIFTY,2026-02-10,24700.0,CE,65,0.05
10876674,NIFTY2621024700PE,NIFTY,2026-02-10,24700.0,PE,65,0.05
10875394,NIFTY2621024650CE,NIFTY,2026-02-10,24650.0,CE,65,0.05
10875650,NIFTY2621024650PE,NIFTY,2026-02-10,24650.0,PE,65,0.05
10874882,NIFTY2621024600CE,NIFTY,2026-02-10,24600.0,CE,65,0.05
10875138,NIFTY2621024600PE,NIFTY,2026-02-10,24600.0,PE,65,0.05
10873858,NIFTY2621024550CE,NIFTY,2026-02-10,24550.0,CE,65,0.05
10874626,NIFTY2621024550PE,NIFTY,2026-02-10,24550.0,PE,65,0.05
10872834,NIFTY2621024500CE,NIFTY,2026-02-10,24500.0,CE,65,0.05
10873602,NIFTY2621024500PE,NIFTY,2026-02-10,24500.0,PE,65,0.05
10872322,NIFTY2621024450CE,NIFTY,2026-02-10,24450.0,CE,65,0.05
10872578,NIFTY2621024450PE,NIFTY,2026-02-10,24450.0,PE,65,0.05
10871810,NIFTY2621024400CE,NIFTY,2026-02-10,24400.0,CE,65,0.05
10872066,NIFTY2621024400PE,NIFTY,2026-02-10,24400.0,PE,65,0.05
10870786,NIFTY2621024350CE,NIFTY,2026-02-10,24350.0,CE,65,0.05
10871554,NIFTY2621024350PE,NIFTY,2026-02-10,24350.0,PE,65,0.05
10869250,NIFTY2621024300CE,NIFTY,2026-02-10,24300.0,CE,65,0.05
10870530,NIFTY2621024300PE,NIFTY,2026-02-10,24300.0,PE,65,0.05
10867714,NIFTY2621024250CE,NIFTY,2026-02-10,24250.0,CE,65,0.05
10868994,NIFTY2621024250PE,NIFTY,2026-02-10,24250.0,PE,65,0.05
10867202,NIFTY2621024200CE,NIFTY,2026-02-10,24200.0,CE,65,0.05
10867458,NIFTY2621024200PE,NIFTY,2026-02-10,24200.0,PE,65,0.05
10866690,NIFTY2621024150CE,NIFTY,2026-02-10,24150.0,CE,65,0.05
10866946,NIFTY2621024150PE,NIFTY,2026-02-10,24150.0,PE,65,0.05
10866178,NIFTY2621024100CE,NIFTY,2026-02-10,24100.0,CE,65,0.05
10866434,NIFTY2621024100PE,NIFTY,2026-02-10,24100.0,PE,65,0.05
10865154,NIFTY2621024050CE,NIFTY,2026-02-10,24050.0,CE,65,0.05
10865922,NIFTY2621024050PE,NIFTY,2026-02-10,24050.0,PE,65,0.05
10864130,NIFTY2621024000CE,NIFTY,2026-02-10,24000.0,CE,65,0.05
10864386,NIFTY2621024000PE,NIFTY,2026-02-10,24000.0,PE,65,0.05
10863106,NIFTY2621023950CE,NIFTY,2026-02-10,23950.0,CE,65,0.05
10863874,NIFTY2621023950PE,NIFTY,2026-02-10,23950.0,PE,65,0.05
10862594,NIFTY2621023900CE,NIFTY,2026-02-10,23900.0,CE,65,0.05
10862850,NIFTY2621023900PE,NIFTY,2026-02-10,23900.0,PE,65,0.05
10862082,NIFTY2621023850CE,NIFTY,2026-02-10,23850.0,CE,65,0.05
10862338,NIFTY2621023850PE,NIFTY,2026-02-10,23850.0,PE,65,0.05
12344322,NIFTY2621725600CE,NIFTY,2026-02-17,25600.0,CE,65,0.05
12344578,NIFTY2621725600PE,NIFTY,2026-02-17,25600.0,PE,65,0.05
12343810,NIFTY2621725550CE,NIFTY,2026-02-17,25550.0,CE,65,0.05
12344066,NIFTY2621725550PE,NIFTY,2026-02-17,25550.0,PE,65,0.05
12344834,NIFTY2621725650CE,NIFTY,2026-02-17,25650.0,CE,65,0.05
12345090,NIFTY2621725650PE,NIFTY,2026-02-17,25650.0,PE,65,0.05
12343042,NIFTY2621725500CE,NIFTY,2026-02-17,25500.0,CE,65,0.05
12343298,NIFTY2621725500PE,NIFTY,2026-02-17,25500.0,PE,65,0.05
12345346,NIFTY2621725700CE,NIFTY,2026-02-17,25700.0,CE,65,0.05
12345602,NIFTY2621725700PE,NIFTY,2026-02-17,25700.0,PE,65,0.05
12342018,NIFTY2621725450CE,NIFTY,2026-02-17,25450.0,CE,65,0.05
12342530,NIFTY2621725450PE,NIFTY,2026-02-17,25450.0,PE,65,0.05
12345858,NIFTY2621725750CE,NIFTY,2026-02-17,25750.0,CE,65,0.05
12346114,NIFTY2621725750PE,NIFTY,2026-02-17,25750.0,PE,65,0.05
12339970,NIFTY2621725400CE,NIFTY,2026-02-17,25400.0,CE,65,0.05
12341762,NIFTY2621725400PE,NIFTY,2026-02-17,25400.0,PE,65,0.05
12346370,NIFTY2621725800CE,NIFTY,2026-02-17,25800.0,CE,65,0.05
12346626,NIFTY2621725800PE,NIFTY,2026-02-17,25800.0,PE,65,0.05
12339458,NIFTY2621725350CE,NIFTY,2026-02-17,25350.0,CE,65,0.05
12339714,NIFTY2621725350PE,NIFTY,2026-02-17,25350.0,PE,65,0.05
12346882,NIFTY2621725850CE,NIFTY,2026-02-17,25850.0,CE,65,0.05
12347138,NIFTY2621725850PE,NIFTY,2026-02-17,25850.0,PE,65,0.05
12338946,NIFTY2621725300CE,NIFTY,2026-02-17,25300.0,CE,65,0.05
12339202,NIFTY2621725300PE,NIFTY,2026-02-17,25300.0,PE,65,0.05
12347394,NIFTY2621725900CE,NIFTY,2026-02-17,25900.0,CE,65,0.05
12347650,NIFTY2621725900PE,NIFTY,2026-02-17,25900.0,PE,65,0.05
12338434,NIFTY2621725250CE,NIFTY,2026-02-17,25250.0,CE,65,0.05
12338690,NIFTY2621725250PE,NIFTY,2026-02-17,25250.0,PE,65,0.05
12347906,NIFTY2621725950CE,NIFTY,2026-02-17,25950.0,CE,65,0.05
12348162,NIFTY2621725950PE,NIFTY,2026-02-17,25950.0,PE,65,0.05
12348674,NIFTY2621726000PE,NIFTY,2026-02-17,26000.0,PE,65,0.05
12369154,NIFTY2621727500CE,NIFTY,2026-02-17,27500.0,CE,65,0.05
12369410,NIFTY2621727500PE,NIFTY,2026-02-17,27500.0,PE,65,0.05
12368130,NIFTY2621727450CE,NIFTY,2026-02-17,27450.0,CE,65,0.05
12368898,NIFTY2621727450PE,NIFTY,2026-02-17,27450.0,PE,65,0.05
12367618,NIFTY2621727400CE,NIFTY,2026-02-17,27400.0,CE,65,0.05
12367874,NIFTY2621727400PE,NIFTY,2026-02-17,27400.0,PE,65,0.05
12366850,NIFTY2621727350CE,NIFTY,2026-02-17,27350.0,CE,65,0.05
12367362,NIFTY2621727350PE,NIFTY,2026-02-17,27350.0,PE,65,0.05
12366082,NIFTY2621727300CE,NIFTY,2026-02-17,27300.0,CE,65,0.05
12366338,NIFTY2621727300PE,NIFTY,2026-02-17,27300.0,PE,65,0.05
12365058,NIFTY2621727250CE,NIFTY,2026-02-17,27250.0,CE,65,0.05
12365314,NIFTY2621727250PE,NIFTY,2026-02-17,27250.0,PE,65,0.05
12364546,NIFTY2621727200CE,NIFTY,2026-02-17,27200.0,CE,65,0.05
12364802,NIFTY2621727200PE,NIFTY,2026-02-17,27200.0,PE,65,0.05
12364034,NIFTY2621727150CE,NIFTY,2026-02-17,27150.0,CE,65,0.05
12364290,NIFTY2621727150PE,NIFTY,2026-02-17,27150.0,PE,65,0.05
12363266,NIFTY2621727100CE,NIFTY,2026-02-17,27100.0,CE,65,0.05
12363522,NIFTY2621727100PE,NIFTY,2026-02-17,27100.0,PE,65,0.05
12362242,NIFTY2621727050CE,NIFTY,2026-02-17,27050.0,CE,65,0.05
12363010,NIFTY2621727050PE,NIFTY,2026-02-17,27050.0,PE,65,0.05
12360706,NIFTY2621727000CE,NIFTY,2026-02-17,27000.0,CE,65,0.05
12360962,NIFTY2621727000PE,NIFTY,2026-02-17,27000.0,PE,65,0.05
12359938,NIFTY2621726950CE,NIFTY,2026-02-17,26950.0,CE,65,0.05
12360450,NIFTY2621726950PE,NIFTY,2026-02-17,26950.0,PE,65,0.05
12359426,NIFTY2621726900CE,NIFTY,2026-02-17,26900.0,CE,65,0.05
12359682,NIFTY2621726900PE,NIFTY,2026-02-17,26900.0,PE,65,0.05
12358402,NIFTY2621726850CE,NIFTY,2026-02-17,26850.0,CE,65,0.05
12359170,NIFTY2621726850PE,NIFTY,2026-02-17,26850.0,PE,65,0.05
12357890,NIFTY2621726800CE,NIFTY,2026-02-17,26800.0,CE,65,0.05
12358146,NIFTY2621726800PE,NIFTY,2026-02-17,26800.0,PE,65,0.05
12357378,NIFTY2621726750CE,NIFTY,2026-02-17,26750.0,CE,65,0.05
12357634,NIFTY2621726750PE,NIFTY,2026-02-17,26750.0,PE,65,0.05
12356866,NIFTY2621726700CE,NIFTY,2026-02-17,26700.0,CE,65,0.05
12357122,NIFTY2621726700PE,NIFTY,2026-02-17,26700.0,PE,65,0.05
12356098,NIFTY2621726650CE,NIFTY,2026-02-17,26650.0,CE,65,0.05
12356354,NIFTY2621726650PE,NIFTY,2026-02-17,26650.0,PE,65,0.05
12355586,NIFTY2621726600CE,NIFTY,2026-02-17,26600.0,CE,65,0.05
12355842,NIFTY2621726600PE,NIFTY,2026-02-17,26600.0,PE,65,0.05
12355074,NIFTY2621726550CE,NIFTY,2026-02-17,26550.0,CE,65,0.05
12355330,NIFTY2621726550PE,NIFTY,2026-02-17,26550.0,PE,65,0.05
12354306,NIFTY2621726500CE,NIFTY,2026-02-17,26500.0,CE,65,0.05
12354562,NIFTY2621726500PE,NIFTY,2026-02-17,26500.0,PE,65,0.05
12353026,NIFTY2621726450CE,NIFTY,2026-02-17,26450.0,CE,65,0.05
12353538,NIFTY2621726450PE,NIFTY,2026-02-17,26450.0,PE,65,0.05
12352514,NIFTY2621726400CE,NIFTY,2026-02-17,26400.0,CE,65,0.05
12352770,NIFTY2621726400PE,NIFTY,2026-02-17,26400.0,PE,65,0.05
12352002,NIFTY2621726350CE,NIFTY,2026-02-17,26350.0,CE,65,0.05
12352258,NIFTY2621726350PE,NIFTY,2026-02-17,26350.0,PE,65,0.05
12351490,NIFTY2621726300CE,NIFTY,2026-02-17,26300.0,CE,65,0.05
12351746,NIFTY2621726300PE,NIFTY,2026-02-17,26300.0,PE,65,0.05
12350978,NIFTY2621726250CE,NIFTY,2026-02-17,26250.0,CE,65,0.05
12351234,NIFTY2621726250PE,NIFTY,2026-02-17,26250.0,PE,65,0.05
12350466,NIFTY2621726200CE,NIFTY,2026-02-17,26200.0,CE,65,0.05
12350722,NIFTY2621726200PE,NIFTY,2026-02-17,26200.0,PE,65,0.05
12349954,NIFTY2621726150CE,NIFTY,2026-02-17,26150.0,CE,65,0.05
12350210,NIFTY2621726150PE,NIFTY,2026-02-17,26150.0,PE,65,0.05
12349442,NIFTY2621726100CE,NIFTY,2026-02-17,26100.0,CE,65,0.05
12349698,NIFTY2621726100PE,NIFTY,2026-02-17,26100.0,PE,65,0.05
12348930,NIFTY2621726050CE,NIFTY,2026-02-17,26050.0,CE,65,0.05
12349186,NIFTY2621726050PE,NIFTY,2026-02-17,26050.0,PE,65,0.05
12348418,NIFTY2621726000CE,NIFTY,2026-02-17,26000.0,CE,65,0.05
12337922,NIFTY2621725200CE,NIFTY,2026-02-17,25200.0,CE,65,0.05
12338178,NIFTY2621725200PE,NIFTY,2026-02-17,25200.0,PE,65,0.05
12337154,NIFTY2621725150CE,NIFTY,2026-02-17,25150.0,CE,65,0.05
12337410,NIFTY2621725150PE,NIFTY,2026-02-17,25150.0,PE,65,0.05
12335874,NIFTY2621725100CE,NIFTY,2026-02-17,25100.0,CE,65,0.05
12336130,NIFTY2621725100PE,NIFTY,2026-02-17,25100.0,PE,65,0.05
12333826,NIFTY2621725050CE,NIFTY,2026-02-17,25050.0,CE,65,0.05
12335618,NIFTY2621725050PE,NIFTY,2026-02-17,25050.0,PE,65,0.05
12333314,NIFTY2621725000CE,NIFTY,2026-02-17,25000.0,CE,65,0.05
12333570,NIFTY2621725000PE,NIFTY,2026-02-17,25000.0,PE,65,0.05
12332802,NIFTY2621724950CE,NIFTY,2026-02-17,24950.0,CE,65,0.05
12333058,NIFTY2621724950PE,NIFTY,2026-02-17,24950.0,PE,65,0.05
12332034,NIFTY2621724900CE,NIFTY,2026-02-17,24900.0,CE,65,0.05
12332290,NIFTY2621724900PE,NIFTY,2026-02-17,24900.0,PE,65,0.05
12331522,NIFTY2621724850CE,NIFTY,2026-02-17,24850.0,CE,65,0.05
12331778,NIFTY2621724850PE,NIFTY,2026-02-17,24850.0,PE,65,0.05
12329474,NIFTY2621724800CE,NIFTY,2026-02-17,24800.0,CE,65,0.05
12329730,NIFTY2621724800PE,NIFTY,2026-02-17,24800.0,PE,65,0.05
12328962,NIFTY2621724750CE,NIFTY,2026-02-17,24750.0,CE,65,0.05
12329218,NIFTY2621724750PE,NIFTY,2026-02-17,24750.0,PE,65,0.05
12327426,NIFTY2621724700CE,NIFTY,2026-02-17,24700.0,CE,65,0.05
12327682,NIFTY2621724700PE,NIFTY,2026-02-17,24700.0,PE,65,0.05
12326914,NIFTY2621724650CE,NIFTY,2026-02-17,24650.0,CE,65,0.05
12327170,NIFTY2621724650PE,NIFTY,2026-02-17,24650.0,PE,65,0.05
12326402,NIFTY2621724600CE,NIFTY,2026-02-17,24600.0,CE,65,0.05
12326658,NIFTY2621724600PE,NIFTY,2026-02-17,24600.0,PE,65,0.05
12325890,NIFTY2621724550CE,NIFTY,2026-02-17,24550.0,CE,65,0.05
12326146,NIFTY2621724550PE,NIFTY,2026-02-17,24550.0,PE,65,0.05
12325378,NIFTY2621724500CE,NIFTY,2026-02-17,24500.0,CE,65,0.05
12325634,NIFTY2621724500PE,NIFTY,2026-02-17,24500.0,PE,65,0.05
12324866,NIFTY2621724450CE,NIFTY,2026-02-17,24450.0,CE,65,0.05
12325122,NIFTY2621724450PE,NIFTY,2026-02-17,24450.0,PE,65,0.05
12324354,NIFTY2621724400CE,NIFTY,2026-02-17,24400.0,CE,65,0.05
12324610,NIFTY2621724400PE,NIFTY,2026-02-17,24400.0,PE,65,0.05
12323842,NIFTY2621724350CE,NIFTY,2026-02-17,24350.0,CE,65,0.05
12324098,NIFTY2621724350PE,NIFTY,2026-02-17,24350.0,PE,65,0.05
12322818,NIFTY2621724300CE,NIFTY,2026-02-17,24300.0,CE,65,0.05
12323586,NIFTY2621724300PE,NIFTY,2026-02-17,24300.0,PE,65,0.05
12322306,NIFTY2621724250CE,NIFTY,2026-02-17,24250.0,CE,65,0.05
12322562,NIFTY2621724250PE,NIFTY,2026-02-17,24250.0,PE,65,0.05
12321794,NIFTY2621724200CE,NIFTY,2026-02-17,24200.0,CE,65,0.05
12322050,NIFTY2621724200PE,NIFTY,2026-02-17,24200.0,PE,65,0.05
12320258,NIFTY2621724150CE,NIFTY,2026-02-17,24150.0,CE,65,0.05
12320514,NIFTY2621724150PE,NIFTY,2026-02-17,24150.0,PE,65,0.05
12319746,NIFTY2621724100CE,NIFTY,2026-02-17,24100.0,CE,65,0.05
12320002,NIFTY2621724100PE,NIFTY,2026-02-17,24100.0,PE,65,0.05
12319234,NIFTY2621724050CE,NIFTY,2026-02-17,24050.0,CE,65,0.05
12319490,NIFTY2621724050PE,NIFTY,2026-02-17,24050.0,PE,65,0.05
12318722,NIFTY2621724000CE,NIFTY,2026-02-17,24000.0,CE,65,0.05
12318978,NIFTY2621724000PE,NIFTY,2026-02-17,24000.0,PE,65,0.05
12318210,NIFTY2621723950CE,NIFTY,2026-02-17,23950.0,CE,65,0.05
12318466,NIFTY2621723950PE,NIFTY,2026-02-17,23950.0,PE,65,0.05
12317698,NIFTY2621723900CE,NIFTY,2026-02-17,23900.0,CE,65,0.05
12317954,NIFTY2621723900PE,NIFTY,2026-02-17,23900.0,PE,65,0.05
12317186,NIFTY2621723850CE,NIFTY,2026-02-17,23850.0,CE,65,0.05
12317442,NIFTY2621723850PE,NIFTY,2026-02-17,23850.0,PE,65,0.05
16603138,NIFTY26FEB25600CE,NIFTY,2026-02-24,25600.0,CE,65,0.05
16603394,NIFTY26FEB25600PE,NIFTY,2026-02-24,25600.0,PE,65,0.05
16602626,NIFTY26FEB25550CE,NIFTY,2026-02-24,25550.0,CE,65,0.05
16602882,NIFTY26FEB25550PE,NIFTY,2026-02-24,25550.0,PE,65,0.05
16603650,NIFTY26FEB25650CE,NIFTY,2026-02-24,25650.0,CE,65,0.05
16603906,NIFTY26FEB25650PE,NIFTY,2026-02-24,25650.0,PE,65,0.05
16602114,NIFTY26FEB25500CE,NIFTY,2026-02-24,25500.0,CE,65,0.05
16602370,NIFTY26FEB25500PE,NIFTY,2026-02-24,25500.0,PE,65,0.05
16604162,NIFTY26FEB25700CE,NIFTY,2026-02-24,25700.0,CE,65,0.05
16604418,NIFTY26FEB25700PE,NIFTY,2026-02-24,25700.0,PE,65,0.05
16601602,NIFTY26FEB25450CE,NIFTY,2026-02-24,25450.0,CE,65,0.05
16601858,NIFTY26FEB25450PE,NIFTY,2026-02-24,25450.0,PE,65,0.05
16604674,NIFTY26FEB25750CE,NIFTY,2026-02-24,25750.0,CE,65,0.05
16604930,NIFTY26FEB25750PE,NIFTY,2026-02-24,25750.0,PE,65,0.05
16600322,NIFTY26FEB25400CE,NIFTY,2026-02-24,25400.0,CE,65,0.05
16601346,NIFTY26FEB25400PE,NIFTY,2026-02-24,25400.0,PE,65,0.05
16605186,NIFTY26FEB25800CE,NIFTY,2026-02-24,25800.0,CE,65,0.05
16605442,NIFTY26FEB25800PE,NIFTY,2026-02-24,25800.0,PE,65,0.05
16599810,NIFTY26FEB25350CE,NIFTY,2026-02-24,25350.0,CE,65,0.05
16600066,NIFTY26FEB25350PE,NIFTY,2026-02-24,25350.0,PE,65,0.05
16605698,NIFTY26FEB25850CE,NIFTY,2026-02-24,25850.0,CE,65,0.05
16605954,NIFTY26FEB25850PE,NIFTY,2026-02-24,25850.0,PE,65,0.05
16599298,NIFTY26FEB25300CE,NIFTY,2026-02-24,25300.0,CE,65,0.05
16599554,NIFTY26FEB25300PE,NIFTY,2026-02-24,25300.0,PE,65,0.05
16606210,NIFTY26FEB25900CE,NIFTY,2026-02-24,25900.0,CE,65,0.05
16606466,NIFTY26FEB25900PE,NIFTY,2026-02-24,25900.0,PE,65,0.05
16598786,NIFTY26FEB25250CE,NIFTY,2026-02-24,25250.0,CE,65,0.05
16599042,NIFTY26FEB25250PE,NIFTY,2026-02-24,25250.0,PE,65,0.05
16606722,NIFTY26FEB25950CE,NIFTY,2026-02-24,25950.0,CE,65,0.05
16606978,NIFTY26FEB25950PE,NIFTY,2026-02-24,25950.0,PE,65,0.05
16607490,NIFTY26FEB26000PE,NIFTY,2026-02-24,26000.0,PE,65,0.05
16671490,NIFTY26FEB28100CE,NIFTY,2026-02-24,28100.0,CE,65,0.05
16672258,NIFTY26FEB28100PE,NIFTY,2026-02-24,28100.0,PE,65,0.05
16670978,NIFTY26FEB28050CE,NIFTY,2026-02-24,28050.0,CE,65,0.05
16671234,NIFTY26FEB28050PE,NIFTY,2026-02-24,28050.0,PE,65,0.05
16670466,NIFTY26FEB28000CE,NIFTY,2026-02-24,28000.0,CE,65,0.05
16670722,NIFTY26FEB28000PE,NIFTY,2026-02-24,28000.0,PE,65,0.05
16669954,NIFTY26FEB27950CE,NIFTY,2026-02-24,27950.0,CE,65,0.05
16670210,NIFTY26FEB27950PE,NIFTY,2026-02-24,27950.0,PE,65,0.05
16669442,NIFTY26FEB27900CE,NIFTY,2026-02-24,27900.0,CE,65,0.05
16669698,NIFTY26FEB27900PE,NIFTY,2026-02-24,27900.0,PE,65,0.05
16668930,NIFTY26FEB27850CE,NIFTY,2026-02-24,27850.0,CE,65,0.05
16669186,NIFTY26FEB27850PE,NIFTY,2026-02-24,27850.0,PE,65,0.05
16668418,NIFTY26FEB27800CE,NIFTY,2026-02-24,27800.0,CE,65,0.05
16668674,NIFTY26FEB27800PE,NIFTY,2026-02-24,27800.0,PE,65,0.05
16667906,NIFTY26FEB27750CE,NIFTY,2026-02-24,27750.0,CE,65,0.05
16668162,NIFTY26FEB27750PE,NIFTY,2026-02-24,27750.0,PE,65,0.05
16667394,NIFTY26FEB27700CE,NIFTY,2026-02-24,27700.0,CE,65,0.05
16667650,NIFTY26FEB27700PE,NIFTY,2026-02-24,27700.0,PE,65,0.05
16666882,NIFTY26FEB27650CE,NIFTY,2026-02-24,27650.0,CE,65,0.05
16667138,NIFTY26FEB27650PE,NIFTY,2026-02-24,27650.0,PE,65,0.05
16666370,NIFTY26FEB27600CE,NIFTY,2026-02-24,27600.0,CE,65,0.05
16666626,NIFTY26FEB27600PE,NIFTY,2026-02-24,27600.0,PE,65,0.05
16665858,NIFTY26FEB27550CE,NIFTY,2026-02-24,27550.0,CE,65,0.05
16666114,NIFTY26FEB27550PE,NIFTY,2026-02-24,27550.0,PE,65,0.05
16664834,NIFTY26FEB27500CE,NIFTY,2026-02-24,27500.0,CE,65,0.05
16665090,NIFTY26FEB27500PE,NIFTY,2026-02-24,27500.0,PE,65,0.05
16664322,NIFTY26FEB27450CE,NIFTY,2026-02-24,27450.0,CE,65,0.05
16664578,NIFTY26FEB27450PE,NIFTY,2026-02-24,27450.0,PE,65,0.05
16663810,NIFTY26FEB27400CE,NIFTY,2026-02-24,27400.0,CE,65,0.05
16664066,NIFTY26FEB27400PE,NIFTY,2026-02-24,27400.0,PE,65,0.05
16663298,NIFTY26FEB27350CE,NIFTY,2026-02-24,27350.0,CE,65,0.05
16663554,NIFTY26FEB27350PE,NIFTY,2026-02-24,27350.0,PE,65,0.05
16662786,NIFTY26FEB27300CE,NIFTY,2026-02-24,27300.0,CE,65,0.05
16663042,NIFTY26FEB27300PE,NIFTY,2026-02-24,27300.0,PE,65,0.05
16661762,NIFTY26FEB27250CE,NIFTY,2026-02-24,27250.0,CE,65,0.05
16662018,NIFTY26FEB27250PE,NIFTY,2026-02-24,27250.0,PE,65,0.05
16661250,NIFTY26FEB27200CE,NIFTY,2026-02-24,27200.0,CE,65,0.05
16661506,NIFTY26FEB27200PE,NIFTY,2026-02-24,27200.0,PE,65,0.05
16660738,NIFTY26FEB27150CE,NIFTY,2026-02-24,27150.0,CE,65,0.05
16660994,NIFTY26FEB27150PE,NIFTY,2026-02-24,27150.0,PE,65,0.05
16660226,NIFTY26FEB27100CE,NIFTY,2026-02-24,27100.0,CE,65,0.05
16660482,NIFTY26FEB27100PE,NIFTY,2026-02-24,27100.0,PE,65,0.05
16659714,NIFTY26FEB27050CE,NIFTY,2026-02-24,27050.0,CE,65,0.05
16659970,NIFTY26FEB27050PE,NIFTY,2026-02-24,27050.0,PE,65,0.05
16659202,NIFTY26FEB27000CE,NIFTY,2026-02-24,27000.0,CE,65,0.05
16659458,NIFTY26FEB27000PE,NIFTY,2026-02-24,27000.0,PE,65,0.05
16658690,NIFTY26FEB26950CE,NIFTY,2026-02-24,26950.0,CE,65,0.05
16658946,NIFTY26FEB26950PE,NIFTY,2026-02-24,26950.0,PE,65,0.05
16658178,NIFTY26FEB26900CE,NIFTY,2026-02-24,26900.0,CE,65,0.05
16658434,NIFTY26FEB26900PE,NIFTY,2026-02-24,26900.0,PE,65,0.05
16657666,NIFTY26FEB26850CE,NIFTY,2026-02-24,26850.0,CE,65,0.05
16657922,NIFTY26FEB26850PE,NIFTY,2026-02-24,26850.0,PE,65,0.05
16654338,NIFTY26FEB26800CE,NIFTY,2026-02-24,26800.0,CE,65,0.05
16657410,NIFTY26FEB26800PE,NIFTY,2026-02-24,26800.0,PE,65,0.05
16639234,NIFTY26FEB26750CE,NIFTY,2026-02-24,26750.0,CE,65,0.05
16654082,NIFTY26FEB26750PE,NIFTY,2026-02-24,26750.0,PE,65,0.05
16631554,NIFTY26FEB26700CE,NIFTY,2026-02-24,26700.0,CE,65,0.05
16636930,NIFTY26FEB26700PE,NIFTY,2026-02-24,26700.0,PE,65,0.05
16630018,NIFTY26FEB26650CE,NIFTY,2026-02-24,26650.0,CE,65,0.05
16631298,NIFTY26FEB26650PE,NIFTY,2026-02-24,26650.0,PE,65,0.05
16629250,NIFTY26FEB26600CE,NIFTY,2026-02-24,26600.0,CE,65,0.05
16629762,NIFTY26FEB26600PE,NIFTY,2026-02-24,26600.0,PE,65,0.05
16628738,NIFTY26FEB26550CE,NIFTY,2026-02-24,26550.0,CE,65,0.05
16628994,NIFTY26FEB26550PE,NIFTY,2026-02-24,26550.0,PE,65,0.05
16623874,NIFTY26FEB26500CE,NIFTY,2026-02-24,26500.0,CE,65,0.05
16628482,NIFTY26FEB26500PE,NIFTY,2026-02-24,26500.0,PE,65,0.05
16623362,NIFTY26FEB26450CE,NIFTY,2026-02-24,26450.0,CE,65,0.05
16623618,NIFTY26FEB26450PE,NIFTY,2026-02-24,26450.0,PE,65,0.05
16622338,NIFTY26FEB26400CE,NIFTY,2026-02-24,26400.0,CE,65,0.05
16623106,NIFTY26FEB26400PE,NIFTY,2026-02-24,26400.0,PE,65,0.05
16621058,NIFTY26FEB26350CE,NIFTY,2026-02-24,26350.0,CE,65,0.05
16621570,NIFTY26FEB26350PE,NIFTY,2026-02-24,26350.0,PE,65,0.05
16616194,NIFTY26FEB26300CE,NIFTY,2026-02-24,26300.0,CE,65,0.05
16620802,NIFTY26FEB26300PE,NIFTY,2026-02-24,26300.0,PE,65,0.05
16609794,NIFTY26FEB26250CE,NIFTY,2026-02-24,26250.0,CE,65,0.05
16614658,NIFTY26FEB26250PE,NIFTY,2026-02-24,26250.0,PE,65,0.05
16609282,NIFTY26FEB26200CE,NIFTY,2026-02-24,26200.0,CE,65,0.05
16609538,NIFTY26FEB26200PE,NIFTY,2026-02-24,26200.0,PE,65,0.05
16608770,NIFTY26FEB26150CE,NIFTY,2026-02-24,26150.0,CE,65,0.05
16609026,NIFTY26FEB26150PE,NIFTY,2026-02-24,26150.0,PE,65,0.05
16608258,NIFTY26FEB26100CE,NIFTY,2026-02-24,26100.0,CE,65,0.05
16608514,NIFTY26FEB26100PE,NIFTY,2026-02-24,26100.0,PE,65,0.05
16607746,NIFTY26FEB26050CE,NIFTY,2026-02-24,26050.0,CE,65,0.05
16608002,NIFTY26FEB26050PE,NIFTY,2026-02-24,26050.0,PE,65,0.05
16607234,NIFTY26FEB26000CE,NIFTY,2026-02-24,26000.0,CE,65,0.05
16598274,NIFTY26FEB25200CE,NIFTY,2026-02-24,25200.0,CE,65,0.05
16598530,NIFTY26FEB25200PE,NIFTY,2026-02-24,25200.0,PE,65,0.05
16597762,NIFTY26FEB25150CE,NIFTY,2026-02-24,25150.0,CE,65,0.05
16598018,NIFTY26FEB25150PE,NIFTY,2026-02-24,25150.0,PE,65,0.05
16597250,NIFTY26FEB25100CE,NIFTY,2026-02-24,25100.0,CE,65,0.05
16597506,NIFTY26FEB25100PE,NIFTY,2026-02-24,25100.0,PE,65,0.05
16596738,NIFTY26FEB25050CE,NIFTY,2026-02-24,25050.0,CE,65,0.05
16596994,NIFTY26FEB25050PE,NIFTY,2026-02-24,25050.0,PE,65,0.05
